init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
1.0,0.5,1.0,2.5,L100,2.1,0.1
1.0,0.5,1.0,3.0,L0,2.48,0.16
1.0,0.5,1.0,3.0,L50,2.54,0.1
1.0,0.5,1.0,3.0,L100,2.38,0.2
1.0,0.5,1.0,3.5,L0,4.02,0.18
1.0,0.5,1.0,3.5,L50,3.06,0.28
1.0,0.5,1.0,3.5,L100,1.98,0.16
1.0,0.5,1.0,4.0,L0,3.82,0.12
1.0,0.5,1.0,4.0,L50,4.12,0.54
1.0,0.5,1.0,4.0,L100,2.92,0.12
1.0,0.5,1.0,4.5,L0,4.54,0.32
1.0,0.5,1.0,4.5,L50,4.2,0.48
1.0,0.5,1.0,4.5,L100,3.74,0.18
1.0,0.5,1.0,5.0,L0,4.24,0.14
1.0,0.5,1.0,5.0,L50,4.4,0.4
1.0,0.5,1.0,5.0,L100,5.48,0.32
1.0,0.5,1.0,5.5,L0,6.66,0.28
1.0,0.5,1.0,5.5,L50,4.58,0.14
1.0,0.5,1.0,5.5,L100,4.4,0.26
1.0,0.5,1.0,6.0,L0,6.32,0.46
1.0,0.5,1.0,6.0,L50,5.96,0.36
1.0,0.5,1.0,6.0,L100,5.34,0.3
1.0,0.5,1.0,6.5,L0,4.06,0.18
1.0,0.5,1.0,6.5,L50,8.42,0.62
1.0,0.5,1.0,6.5,L100,4.26,0.14
