init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,episode_num,steps,error,true_last_word_mjidx,gaze_positions_list,true_last_word_memory_list,gaze_positions_list,all_words_belief_list 
3.5,5.0,0.7000000000000001,3.0,L100,22,14,0.0,12,"[0.47310595672136635, 0.5072719421717224, 0.6006988294430674]","[0.21595368879610674, 0.21428057766408953, 0.21272802553675385]","[11, 12, 12]","[array([4.52259464e-09, 4.66417324e-08, 1.76281116e-07, 2.44188521e-07,
       3.33905188e-04, 2.47626712e-03, 6.58801472e-03, 6.11478736e-03,
       3.25964545e-02, 2.18458279e-01, 4.73105957e-01, 2.60325864e-01]), array([6.38882015e-10, 1.61224643e-08, 1.49362612e-07, 5.07981945e-07,
       4.38633820e-05, 7.85717052e-04, 5.14779168e-03, 1.20136806e-02,
       4.03066457e-03, 6.84933764e-02, 4.02212290e-01, 5.07271942e-01]), array([6.21893813e-10, 1.54533353e-08, 1.41178763e-07, 4.74192242e-07,
       4.02817393e-05, 7.06344449e-04, 4.62797187e-03, 1.10801120e-02,
       3.33108236e-03, 4.67763624e-02, 3.32738384e-01, 6.00698829e-01])]"
3.5,5.0,0.7000000000000001,3.0,L100,23,14,0.0,12,"[0.47310595672136635, 0.5072719421717224, 0.6006988294430674]","[0.21595368879610674, 0.21428057766408953, 0.21272802553675385]","[11, 12, 12]","[array([4.52259464e-09, 4.66417324e-08, 1.76281116e-07, 2.44188521e-07,
       3.33905188e-04, 2.47626712e-03, 6.58801472e-03, 6.11478736e-03,
       3.25964545e-02, 2.18458279e-01, 4.73105957e-01, 2.60325864e-01]), array([6.38882015e-10, 1.61224643e-08, 1.49362612e-07, 5.07981945e-07,
       4.38633820e-05, 7.85717052e-04, 5.14779168e-03, 1.20136806e-02,
       4.03066457e-03, 6.84933764e-02, 4.02212290e-01, 5.07271942e-01]), array([6.21893813e-10, 1.54533353e-08, 1.41178763e-07, 4.74192242e-07,
       4.02817393e-05, 7.06344449e-04, 4.62797187e-03, 1.10801120e-02,
       3.33108236e-03, 4.67763624e-02, 3.32738384e-01, 6.00698829e-01])]"
3.5,5.0,0.7000000000000001,3.0,L100,24,6,1.0,8,[0.4732870678099177],[0.13392034139867506],[7],"[array([2.74757797e-04, 2.09063766e-03, 5.58668803e-03, 5.06479660e-03,
       2.82092818e-02, 2.09933769e-01, 4.73287068e-01, 2.48000597e-01,
       2.43546195e-03, 8.70983130e-03, 1.13423145e-02, 5.06479660e-03])]"
3.5,5.0,0.7000000000000001,3.0,L100,25,6,0.0,7,[0.47197743684652943],[0.13022845026095756],[7],"[array([0.00047488, 0.00326184, 0.00798741, 0.00668344, 0.03377651,
       0.22793109, 0.47197744, 0.22793109, 0.0020436 , 0.00668344,
       0.00798741, 0.00326184])]"
3.5,5.0,0.7000000000000001,3.0,L100,26,14,0.0,12,"[0.47310595672136635, 0.5072719421717224, 0.6006988294430674]","[0.21595368879610674, 0.21428057766408953, 0.21272802553675385]","[11, 12, 12]","[array([4.52259464e-09, 4.66417324e-08, 1.76281116e-07, 2.44188521e-07,
       3.33905188e-04, 2.47626712e-03, 6.58801472e-03, 6.11478736e-03,
       3.25964545e-02, 2.18458279e-01, 4.73105957e-01, 2.60325864e-01]), array([6.38882015e-10, 1.61224643e-08, 1.49362612e-07, 5.07981945e-07,
       4.38633820e-05, 7.85717052e-04, 5.14779168e-03, 1.20136806e-02,
       4.03066457e-03, 6.84933764e-02, 4.02212290e-01, 5.07271942e-01]), array([6.21893813e-10, 1.54533353e-08, 1.41178763e-07, 4.74192242e-07,
       4.02817393e-05, 7.06344449e-04, 4.62797187e-03, 1.10801120e-02,
       3.33108236e-03, 4.67763624e-02, 3.32738384e-01, 6.00698829e-01])]"
3.5,5.0,0.7000000000000001,3.0,L100,27,10,2.0,6,"[0.47924388683495456, 0.5051155286449565]","[0.13022845026095756, 0.12943415620161572]","[3, 4]","[array([1.78362950e-02, 1.76895963e-01, 4.79243887e-01, 2.81289854e-01,
       2.82717364e-03, 1.22980890e-02, 1.93411929e-02, 1.02617657e-02,
       7.27333266e-07, 2.06946781e-06, 2.15819659e-06, 8.24916185e-07]), array([1.80671544e-03, 4.94638425e-02, 4.08430943e-01, 5.05115529e-01,
       3.30294279e-04, 3.47936175e-03, 1.33852938e-02, 1.79841660e-02,
       8.64309336e-08, 6.15412946e-07, 1.60865616e-06, 1.54366496e-06])]"
3.5,5.0,0.7000000000000001,3.0,L100,28,14,0.0,12,"[0.47310595672136635, 0.5072719421717224, 0.6006988294430674]","[0.21595368879610674, 0.21428057766408953, 0.21272802553675385]","[11, 12, 12]","[array([4.52259464e-09, 4.66417324e-08, 1.76281116e-07, 2.44188521e-07,
       3.33905188e-04, 2.47626712e-03, 6.58801472e-03, 6.11478736e-03,
       3.25964545e-02, 2.18458279e-01, 4.73105957e-01, 2.60325864e-01]), array([6.38882015e-10, 1.61224643e-08, 1.49362612e-07, 5.07981945e-07,
       4.38633820e-05, 7.85717052e-04, 5.14779168e-03, 1.20136806e-02,
       4.03066457e-03, 6.84933764e-02, 4.02212290e-01, 5.07271942e-01]), array([6.21893813e-10, 1.54533353e-08, 1.41178763e-07, 4.74192242e-07,
       4.02817393e-05, 7.06344449e-04, 4.62797187e-03, 1.10801120e-02,
       3.33108236e-03, 4.67763624e-02, 3.32738384e-01, 6.00698829e-01])]"
3.5,5.0,0.7000000000000001,3.0,L100,29,10,2.0,9,"[0.45512899563235887, 0.41443911072635536]","[0.1420311739784332, 0.14119849109824553]","[6, 7]","[array([0.00082613, 0.00255141, 0.00256626, 0.00098737, 0.16966587,
       0.455129  , 0.27288029, 0.0499628 , 0.01276661, 0.01996785,
       0.01064667, 0.00204974]), array([1.68864072e-04, 1.33778277e-03, 3.68657250e-03, 3.72958490e-03,
       4.02540559e-02, 3.23441699e-01, 4.14439111e-01, 1.74965261e-01,
       3.02605934e-03, 1.16242310e-02, 1.56408081e-02, 7.68597088e-03])]"
3.5,5.0,0.7000000000000001,3.0,L100,30,10,3.0,9,"[0.5529098805198379, 0.41585545798628004]","[0.1420311739784332, 0.14119849109824553]","[5, 6]","[array([2.06984696e-03, 1.92077564e-03, 7.32349823e-04, 1.19151365e-04,
       5.52909881e-01, 3.34457238e-01, 5.78013837e-02, 5.12871389e-03,
       2.63379054e-02, 1.51456150e-02, 3.12865365e-03, 2.48485866e-04]), array([0.00070087, 0.0020605 , 0.00225649, 0.00093539, 0.33927847,
       0.41585546, 0.15840024, 0.03880327, 0.01225939, 0.01793983,
       0.00958252, 0.00192756])]"
3.5,5.0,0.7000000000000001,3.0,L100,31,6,1.0,9,[0.47864454933459155],[0.1420311739784332],[10],"[array([2.02231996e-07, 6.35936977e-07, 7.32933239e-07, 3.09620117e-07,
       5.18509552e-03, 1.16059506e-02, 8.92286274e-03, 2.49796366e-03,
       2.51604880e-01, 4.78644549e-01, 2.12751196e-01, 2.87856212e-02])]"
3.5,5.0,0.7000000000000001,3.0,L100,32,6,0.0,3,[0.4759890622647315],[0.156158430287535],[3],"[array([3.58718207e-02, 2.33325760e-01, 4.75989062e-01, 2.33325760e-01,
       2.21898447e-03, 7.20920659e-03, 8.55588472e-03, 3.50249907e-03,
       1.90643529e-07, 4.11637799e-07, 3.25785559e-07, 9.45002107e-08])]"
3.5,5.0,0.7000000000000001,3.0,L100,33,10,0.0,6,"[0.6085469944494035, 0.41073736067019917]","[0.13022845026095756, 0.12943415620161572]","[5, 6]","[array([6.31130834e-03, 5.62732990e-03, 1.84482552e-03, 2.33023835e-04,
       6.08546994e-01, 3.08779617e-01, 4.60747100e-02, 3.30674790e-03,
       1.27048116e-02, 5.62732990e-03, 8.89720812e-04, 5.35808053e-05]), array([0.00320603, 0.0074083 , 0.00626218, 0.0019832 , 0.38246622,
       0.41073736, 0.14269492, 0.02773044, 0.0065973 , 0.0074083 ,
       0.00303873, 0.00046702])]"
3.5,5.0,0.7000000000000001,3.0,L100,34,6,0.0,6,[0.4719774368465293],[0.13022845026095756],[6],"[array([0.00326184, 0.00798741, 0.00668344, 0.0020436 , 0.22793109,
       0.47197744, 0.22793109, 0.03377651, 0.00668344, 0.00798741,
       0.00326184, 0.00047488])]"
3.5,5.0,0.7000000000000001,3.0,L100,35,6,0.0,9,[0.6365588626522868],[0.1420311739784332],[9],"[array([3.49873191e-07, 4.42052647e-07, 2.04725186e-07, 3.47532968e-08,
       9.57760318e-03, 7.93561716e-03, 2.39774991e-03, 2.76818924e-04,
       6.36558863e-01, 2.99172851e-01, 4.13596974e-02, 2.71976848e-03])]"
3.5,5.0,0.7000000000000001,3.0,L100,36,6,0.0,5,[0.6286216245625296],[0.13392034139867506],[5],"[array([9.36375227e-03, 7.74401009e-03, 2.33613508e-03, 2.69589045e-04,
       6.28621625e-01, 2.94788786e-01, 4.04904586e-02, 2.65069029e-03,
       9.36375227e-03, 3.79682558e-03, 5.44624761e-04, 2.97509721e-05])]"
3.5,5.0,0.7000000000000001,3.0,L100,37,6,0.0,7,[0.47197743684652943],[0.13022845026095756],[7],"[array([0.00047488, 0.00326184, 0.00798741, 0.00668344, 0.03377651,
       0.22793109, 0.47197744, 0.22793109, 0.0020436 , 0.00668344,
       0.00798741, 0.00326184])]"
3.5,5.0,0.7000000000000001,3.0,L100,38,6,5.0,1,[0.4536109348674825],[0.21595368879610674],[6],"[array([2.23120276e-02, 3.50417210e-02, 1.85960206e-02, 3.55900373e-03,
       3.04909914e-01, 4.53610935e-01, 1.46503733e-01, 1.21697701e-02,
       1.38567960e-03, 1.42820291e-03, 4.47765183e-04, 3.52273110e-05])]"
3.5,5.0,0.7000000000000001,3.0,L100,39,6,0.0,9,[0.6365588626522868],[0.1420311739784332],[9],"[array([3.49873191e-07, 4.42052647e-07, 2.04725186e-07, 3.47532968e-08,
       9.57760318e-03, 7.93561716e-03, 2.39774991e-03, 2.76818924e-04,
       6.36558863e-01, 2.99172851e-01, 4.13596974e-02, 2.71976848e-03])]"
3.5,5.0,0.7000000000000001,3.0,L100,40,6,3.0,6,[0.6893527473189773],[0.13022845026095756],[9],"[array([2.40168939e-06, 2.30291727e-06, 8.09370951e-07, 1.04264273e-07,
       2.26047240e-02, 1.41363031e-02, 3.17425931e-03, 2.75734156e-04,
       6.89352747e-01, 2.47115421e-01, 2.23954971e-02, 9.39696003e-04])]"
3.5,5.0,0.7000000000000001,3.0,L100,41,6,1.0,6,[0.468284440209285],[0.13022845026095756],[7],"[array([0.00079877, 0.00498131, 0.01115809, 0.00856331, 0.03950889,
       0.24499954, 0.46828444, 0.20750585, 0.00165876, 0.00498131,
       0.00550113, 0.0020586 ])]"
3.5,5.0,0.7000000000000001,3.0,L100,42,10,3.0,5,"[0.5609246763412862, 0.4186444513139565]","[0.13392034139867506, 0.1331194663133968]","[1, 2]","[array([5.60924676e-01, 3.34892052e-01, 5.62238602e-02, 4.89128761e-03,
       2.53310154e-02, 1.45133501e-02, 2.98159058e-03, 2.36340763e-04,
       3.91885016e-06, 1.64217565e-06, 2.52218841e-07, 1.41987851e-08]), array([3.48638613e-01, 4.18644451e-01, 1.54548688e-01, 3.76591633e-02,
       1.19134530e-02, 1.74207523e-02, 9.29938854e-03, 1.87039547e-03,
       2.02766659e-06, 2.12979023e-06, 8.21251644e-07, 1.16257141e-07])]"
3.5,5.0,0.7000000000000001,3.0,L100,43,6,0.0,12,[0.6254886339826713],[0.21595368879610674],[12],"[array([5.20203421e-10, 1.33505184e-08, 1.25582561e-07, 4.32945372e-07,
       3.77074132e-05, 6.81224560e-04, 4.62714032e-03, 1.13092818e-02,
       3.33197778e-03, 4.74488047e-02, 3.07074657e-01, 6.25488634e-01])]"
3.5,5.0,0.7000000000000001,3.0,L100,44,6,1.0,7,[0.6085469944494035],[0.13022845026095756],[8],"[array([5.35808053e-05, 8.89720812e-04, 5.62732990e-03, 1.27048116e-02,
       3.30674790e-03, 4.60747100e-02, 3.08779617e-01, 6.08546994e-01,
       2.33023835e-04, 1.84482552e-03, 5.62732990e-03, 6.31130834e-03])]"
3.5,5.0,0.7000000000000001,3.0,L100,45,6,1.0,4,[0.4786445493345915],[0.14203117397843318],[3],"[array([2.87856212e-02, 2.12751196e-01, 4.78644549e-01, 2.51604880e-01,
       2.49796366e-03, 8.92286274e-03, 1.16059506e-02, 5.18509552e-03,
       3.09620117e-07, 7.32933239e-07, 6.35936977e-07, 2.02231996e-07])]"
3.5,5.0,0.7000000000000001,3.0,L100,46,6,4.0,12,[0.683817409069067],[0.21595368879610674],[8],"[array([2.19145882e-06, 6.92643656e-05, 7.77706799e-04, 2.50713681e-03,
       8.16138363e-04, 2.02993172e-02, 2.29641318e-01, 6.83817409e-01,
       3.48265016e-04, 4.37238388e-03, 2.10046756e-02, 3.63441933e-02])]"
3.5,5.0,0.7000000000000001,3.0,L100,47,6,1.0,4,[0.4786445493345915],[0.14203117397843318],[3],"[array([2.87856212e-02, 2.12751196e-01, 4.78644549e-01, 2.51604880e-01,
       2.49796366e-03, 8.92286274e-03, 1.16059506e-02, 5.18509552e-03,
       3.09620117e-07, 7.32933239e-07, 6.35936977e-07, 2.02231996e-07])]"
3.5,5.0,0.7000000000000001,3.0,L100,48,6,4.0,7,[0.45916689199482436],[0.13022845026095756],[11],"[array([2.36076074e-07, 1.53706110e-06, 3.66799413e-06, 3.20813048e-06,
       2.77717705e-03, 1.33501412e-02, 2.31039598e-02, 1.33501412e-02,
       5.00317141e-02, 2.80049848e-01, 4.59166892e-01, 1.58161477e-01])]"
3.5,5.0,0.7000000000000001,3.0,L100,49,6,1.0,5,[0.4732870678099178],[0.13392034139867506],[6],"[array([5.06479660e-03, 1.13423145e-02, 8.70983130e-03, 2.43546195e-03,
       2.48000597e-01, 4.73287068e-01, 2.09933769e-01, 2.82092818e-02,
       5.06479660e-03, 5.58668803e-03, 2.09063766e-03, 2.74757797e-04])]"
3.5,5.0,0.7000000000000001,3.0,L100,50,6,0.0,4,[0.6365588626522868],[0.14203117397843318],[4],"[array([2.71976848e-03, 4.13596974e-02, 2.99172851e-01, 6.36558863e-01,
       2.76818924e-04, 2.39774991e-03, 7.93561716e-03, 9.57760318e-03,
       3.47532968e-08, 2.04725186e-07, 4.42052647e-07, 3.49873191e-07])]"
3.5,5.0,0.7000000000000001,3.5,L0,1,6,3.0,32,[0.17369072494664417],[0.13392034139867506],[35],"[array([0.00290888, 0.0169981 , 0.04039999, 0.0378191 , 0.02639154,
       0.11100574, 0.1971374 , 0.13193928, 0.04465508, 0.13499247,
       0.17369072, 0.0820617 ])]"
3.5,5.0,0.7000000000000001,3.5,L0,2,6,2.0,29,[0.19857128893802817],[0.13392034139867506],[31],"[array([0.01835248, 0.08399944, 0.16182184, 0.11839557, 0.04417064,
       0.14354813, 0.19857129, 0.10211988, 0.01835248, 0.04382942,
       0.04758558, 0.01925325])]"
3.5,5.0,0.7000000000000001,3.5,L0,3,6,3.0,26,[0.25100065224272045],[0.1791522673671123],[29],"[array([2.86026136e-01, 1.90418037e-01, 5.36688173e-02, 7.76565988e-03,
       2.51000652e-01, 1.17313945e-01, 2.22123610e-02, 2.12386371e-03,
       4.77264659e-02, 1.90024750e-02, 2.60299868e-03, 1.38588615e-04])]"
3.5,5.0,0.7000000000000001,3.5,L0,4,6,2.0,28,[0.20218336305582238],[0.14203117397843318],[30],"[array([0.08576864, 0.16498014, 0.12110811, 0.03839468, 0.14667453,
       0.20218336, 0.10413798, 0.02235625, 0.04449477, 0.04778445,
       0.01924106, 0.00287601])]"
3.5,5.0,0.7000000000000001,3.5,L0,5,10,0.0,31,"[0.13867202300176246, 0.2329902125466452]","[0.13022845026095756, 0.12943415620161575]","[27, 31]","[array([0.01049185, 0.06089977, 0.13867202, 0.11458344, 0.03410957,
       0.13193138, 0.21571053, 0.13193138, 0.02071187, 0.05307265,
       0.06063352, 0.027252  ]), array([0.00709547, 0.04396779, 0.11060994, 0.08757618, 0.03373482,
       0.13541254, 0.23299021, 0.13541254, 0.02770835, 0.07051159,
       0.0803475 , 0.03463308])]"
3.5,5.0,0.7000000000000001,3.5,L0,6,10,0.0,32,"[0.19463587194996326, 0.31708648979267323]","[0.13392034139867506, 0.13311946631339683]","[28, 32]","[array([0.0011085 , 0.01387139, 0.08438894, 0.19463587, 0.00557566,
       0.04370205, 0.17745253, 0.29632781, 0.00506608, 0.02616379,
       0.06988587, 0.08182152]), array([0.00077422, 0.0088349 , 0.05950168, 0.15547879, 0.00544652,
       0.04145736, 0.17728495, 0.31708649, 0.00667227, 0.03365564,
       0.08911528, 0.10469189])]"
3.5,5.0,0.7000000000000001,3.5,L0,7,6,2.0,34,[0.289852684531654],[0.156158430287535],[36],"[array([1.48164996e-04, 2.17320309e-03, 1.42162879e-02, 3.56045819e-02,
       2.70028051e-03, 2.52099347e-02, 1.19662427e-01, 2.34339506e-01,
       9.38755084e-03, 6.08300992e-02, 2.05875280e-01, 2.89852685e-01])]"
3.5,5.0,0.7000000000000001,3.5,L0,8,22,1.0,36,"[0.04304006977612051, 0.03389844743795552, 0.028774880824333937, 0.14882585229022818, 0.31296935396538467]","[0.21595368879610674, 0.21428057766408953, 0.21272802553675385, 0.21128224182838043, 0.20993154930417615]","[27, 27, 27, 31, 35]","[array([0.00250762, 0.01917403, 0.04304007, 0.03244261, 0.00982672,
       0.06135199, 0.15075962, 0.13664715, 0.03248083, 0.13002075,
       0.22632402, 0.15542458]), array([0.00073344, 0.01068234, 0.03389845, 0.02610315, 0.00882009,
       0.05967128, 0.16319392, 0.14178216, 0.03199893, 0.13091082,
       0.23544316, 0.15676226]), array([0.00048018, 0.00716076, 0.02877488, 0.02384217, 0.00890073,
       0.05975767, 0.17064224, 0.14411691, 0.03193918, 0.13069883,
       0.23746287, 0.15622359]), array([0.00029508, 0.00364896, 0.01642628, 0.01469679, 0.00773613,
       0.05129437, 0.14882585, 0.12333238, 0.03646675, 0.14882468,
       0.27100713, 0.1774456 ]), array([1.79619684e-04, 1.70079988e-03, 7.29522437e-03, 7.61425538e-03,
       6.38220857e-03, 4.03811923e-02, 1.14915607e-01, 9.61677741e-02,
       4.08330336e-02, 1.69707177e-01, 3.12969354e-01, 2.01853754e-01])]"
3.5,5.0,0.7000000000000001,3.5,L0,9,6,1.0,35,[0.3023711092785536],[0.17915226736711232],[34],"[array([0.00400231, 0.00930088, 0.00791666, 0.00358861, 0.03756186,
       0.09106335, 0.08325522, 0.03353978, 0.16910615, 0.30237111,
       0.20143633, 0.05685774])]"
3.5,5.0,0.7000000000000001,3.5,L0,10,6,4.0,25,[0.21590022966534367],[0.21595368879610674],[29],"[array([3.47019597e-01, 2.12402987e-01, 5.50818874e-02, 7.29770060e-03,
       2.15900230e-01, 9.33711144e-02, 1.62175952e-02, 1.39989300e-03,
       3.50508339e-02, 1.42858802e-02, 1.88670845e-03, 8.55729452e-05])]"
3.5,5.0,0.7000000000000001,3.5,L0,11,22,1.0,36,"[0.0727298708719601, 0.06586697139799026, 0.2580907054313003, 0.11691088485391317, 0.308310105487979]","[0.21595368879610674, 0.21428057766408953, 0.21272802553675385, 0.21128224182838043, 0.20993154930417615]","[28, 28, 32, 31, 35]","[array([1.67210377e-04, 3.94982617e-03, 3.03797782e-02, 7.27298709e-02,
       1.61262783e-03, 1.90417982e-02, 1.11908162e-01, 2.60424442e-01,
       6.15856094e-03, 4.56734935e-02, 1.71405925e-01, 2.76548305e-01]), array([7.32855136e-05, 1.61437688e-03, 2.02828838e-02, 6.58669714e-02,
       1.55929608e-03, 1.73617271e-02, 1.10531476e-01, 2.84220472e-01,
       6.01642963e-03, 4.38394800e-02, 1.67919010e-01, 2.80714593e-01]), array([4.88541445e-05, 8.20676665e-04, 1.01963904e-02, 3.99007962e-02,
       1.38612775e-03, 1.50510396e-02, 9.57876726e-02, 2.58090705e-01,
       7.00344825e-03, 5.06844733e-02, 1.93685806e-01, 3.27344009e-01]), array([2.54688070e-04, 1.93717375e-03, 9.43100162e-03, 1.92962079e-02,
       6.93900702e-03, 3.75226184e-02, 1.16910885e-01, 1.61240524e-01,
       3.43454939e-02, 1.28353280e-01, 2.57082681e-01, 2.26686439e-01]), array([1.77862023e-04, 1.42096916e-03, 5.68708363e-03, 8.41488213e-03,
       6.33136082e-03, 3.69385931e-02, 1.03700294e-01, 1.06473319e-01,
       4.07605116e-02, 1.64168766e-01, 3.08310105e-01, 2.17616252e-01])]"
3.5,5.0,0.7000000000000001,3.5,L0,12,6,5.0,31,[0.14035870786577936],[0.13022845026095756],[36],"[array([0.00102186, 0.01031415, 0.05171999, 0.10791796, 0.00691552,
       0.04936508, 0.18350673, 0.28179232, 0.00807638, 0.04151452,
       0.11749679, 0.14035871])]"
3.5,5.0,0.7000000000000001,3.5,L0,13,30,0.0,33,"[0.0813462178399372, 0.2195077059081231, 0.1608034608410221, 0.1502487369743632, 0.10011801774327928, 0.29692341420811885, 0.2760997904527403]","[0.1420311739784332, 0.14119849109824553, 0.14042842243037973, 0.13971357903601064, 0.1390477323227642, 0.1384255902948451, 0.13784262432087369]","[27, 31, 30, 29, 28, 32, 33]","[array([0.00472102, 0.03288842, 0.08134622, 0.07204899, 0.02372694,
       0.11140501, 0.21697347, 0.1567744 , 0.02922906, 0.08901813,
       0.11906917, 0.06279916]), array([0.00231559, 0.01894514, 0.05617449, 0.04909959, 0.02145924,
       0.10558585, 0.21950771, 0.15056405, 0.03612426, 0.11110373,
       0.15150675, 0.07761361]), array([0.00651168, 0.02388139, 0.03728078, 0.01751525, 0.06450444,
       0.16080346, 0.17467539, 0.06009457, 0.11088974, 0.1808804 ,
       0.12978963, 0.03317327]), array([0.01504644, 0.02539147, 0.01568874, 0.00355593, 0.15024874,
       0.18078088, 0.07795747, 0.01212615, 0.24992438, 0.20172535,
       0.06045002, 0.00710443]), array([0.00153414, 0.01486711, 0.05303491, 0.10011802, 0.01163602,
       0.07953608, 0.1902144 , 0.24459576, 0.01366546, 0.06506585,
       0.11563426, 0.11009799]), array([0.00051503, 0.00665103, 0.04056821, 0.09768534, 0.00460545,
       0.0420704 , 0.17734887, 0.29692341, 0.00762998, 0.04530579,
       0.12818576, 0.15251072]), array([0.01033974, 0.01577264, 0.01349406, 0.00476967, 0.12197583,
       0.13565436, 0.08502318, 0.02146892, 0.27609979, 0.21218405,
       0.08787086, 0.01534691])]"
3.5,5.0,0.7000000000000001,3.5,L0,14,14,0.0,33,"[0.15256700690058173, 0.3215923726563796, 0.2833005282507355]","[0.1420311739784332, 0.14119849109824553, 0.14042842243037973]","[28, 32, 33]","[array([0.00065003, 0.00944665, 0.06287359, 0.15256701, 0.00441748,
       0.03820988, 0.17039183, 0.3101528 , 0.0057742 , 0.03260493,
       0.09435266, 0.11855896]), array([0.00041176, 0.00527622, 0.04048038, 0.11483588, 0.0041492 ,
       0.03471317, 0.16393025, 0.32159237, 0.00729521, 0.04035587,
       0.11714125, 0.14981843]), array([0.00907377, 0.01413795, 0.01302189, 0.0050967 , 0.12028074,
       0.13260585, 0.08365577, 0.02271614, 0.28330053, 0.2140568 ,
       0.08671682, 0.01533704])]"
3.5,5.0,0.7000000000000001,3.5,L0,15,22,1.0,28,"[0.35987068948159606, 0.24501887773057907, 0.1891978713742809, 0.19042527196620412, 0.28456844625840355]","[0.14203117397843318, 0.14119849109824553, 0.14042842243037976, 0.13971357903601067, 0.13904773232276424]","[28, 27, 26, 25, 29]","[array([0.00650784, 0.05169997, 0.21384387, 0.35987069, 0.00802644,
       0.04336238, 0.12433479, 0.15111822, 0.00169656, 0.00649881,
       0.01524899, 0.01779144]), array([0.02741702, 0.1082989 , 0.24501888, 0.22852206, 0.03377647,
       0.09093926, 0.13724287, 0.08884108, 0.00723775, 0.01302389,
       0.01309038, 0.00659143]), array([0.08739779, 0.18919787, 0.19756538, 0.0720454 , 0.10584379,
       0.15563406, 0.10879134, 0.02787488, 0.02244617, 0.02158162,
       0.00979067, 0.00183103]), array([0.19042527, 0.20522001, 0.08273244, 0.01210944, 0.2231793 ,
       0.16401375, 0.04597397, 0.00497279, 0.04496011, 0.02175799,
       0.00429226, 0.00036266]), array([0.18850995, 0.15712808, 0.0473347 , 0.00758689, 0.28456845,
       0.16663531, 0.03713656, 0.0043858 , 0.07131643, 0.02969916,
       0.00522826, 0.00047041])]"
