init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
1.0,1.0,0.5,0.1,L0,6.0,0.0
1.0,1.0,0.5,0.1,L50,6.0,0.0
1.0,1.0,0.5,0.1,L100,6.0,0.0
1.0,1.0,0.5,1.1,L0,7.28,0.92
1.0,1.0,0.5,1.1,L50,6.0,0.05
1.0,1.0,0.5,1.1,L100,6.0,0.06
1.0,1.0,0.5,2.1,L0,10.96,2.82
1.0,1.0,0.5,2.1,L50,8.52,1.45
1.0,1.0,0.5,2.1,L100,6.48,0.4
1.0,1.0,0.5,3.1,L0,11.26,4.03
1.0,1.0,0.5,3.1,L50,11.9,2.11
1.0,1.0,0.5,3.1,L100,8.14,1.06
1.0,1.0,0.5,4.1,L0,10.52,4.39
1.0,1.0,0.5,4.1,L50,10.44,2.59
1.0,1.0,0.5,4.1,L100,10.78,2.02
1.0,1.0,0.5,5.1,L0,13.92,4.55
1.0,1.0,0.5,5.1,L50,11.12,2.96
1.0,1.0,0.5,5.1,L100,9.44,3.04
1.0,1.0,0.5,6.1,L0,11.24,4.39
1.0,1.0,0.5,6.1,L50,12.14,4.16
1.0,1.0,0.5,6.1,L100,10.84,2.66
1.0,1.0,0.5,7.1,L0,12.6,4.04
1.0,1.0,0.5,7.1,L50,14.16,3.94
1.0,1.0,0.5,7.1,L100,12.32,2.88
1.0,1.0,0.5,8.1,L0,12.72,4.64
1.0,1.0,0.5,8.1,L50,12.08,5.09
1.0,1.0,0.5,8.1,L100,13.72,3.34
