init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.9,5.0,0.5,1.5,L100,51.52,3.77
0.9,5.0,0.5,2.0,L0,64.7,1.04
0.9,5.0,0.5,2.0,L50,46.12,3.43
0.9,5.0,0.5,2.0,L100,40.78,3.61
0.9,5.0,0.5,2.5,L0,68.32,1.08
0.9,5.0,0.5,2.5,L50,56.22,2.23
0.9,5.0,0.5,2.5,L100,46.2,3.65
0.9,5.0,0.5,3.0,L0,69.72,0.87
0.9,5.0,0.5,3.0,L50,68.14,1.84
0.9,5.0,0.5,3.0,L100,43.56,3.07
0.9,5.0,0.5,3.5,L0,77.36,1.61
0.9,5.0,0.5,3.5,L50,58.52,1.03
0.9,5.0,0.5,3.5,L100,43.22,2.88
0.9,5.0,0.5,4.0,L0,65.28,1.36
0.9,5.0,0.5,4.0,L50,61.04,0.97
0.9,5.0,0.5,4.0,L100,49.18,2.86
0.9,5.0,0.5,4.5,L0,65.62,1.28
0.9,5.0,0.5,4.5,L50,54.06,1.05
0.9,5.0,0.5,4.5,L100,54.48,1.8
0.9,5.0,0.5,5.0,L0,58.74,0.82
0.9,5.0,0.5,5.0,L50,51.84,1.28
0.9,5.0,0.5,5.0,L100,52.88,1.39
0.9,5.0,0.55,0.5,L0,19.2,3.48
0.9,5.0,0.55,0.5,L50,20.16,3.76
0.9,5.0,0.55,0.5,L100,20.6,3.27
0.9,5.0,0.55,1.0,L0,71.48,1.96
0.9,5.0,0.55,1.0,L50,23.42,3.55
0.9,5.0,0.55,1.0,L100,24.78,3.9
0.9,5.0,0.55,1.5,L0,60.04,1.1
0.9,5.0,0.55,1.5,L50,47.72,3.25
0.9,5.0,0.55,1.5,L100,55.34,3.62
0.9,5.0,0.55,2.0,L0,58.4,0.91
0.9,5.0,0.55,2.0,L50,42.52,2.03
0.9,5.0,0.55,2.0,L100,47.62,2.88
0.9,5.0,0.55,2.5,L0,66.28,1.02
0.9,5.0,0.55,2.5,L50,53.2,2.53
0.9,5.0,0.55,2.5,L100,49.48,3.64
0.9,5.0,0.55,3.0,L0,73.14,1.29
0.9,5.0,0.55,3.0,L50,68.94,1.4
0.9,5.0,0.55,3.0,L100,34.56,2.89
0.9,5.0,0.55,3.5,L0,75.96,1.26
0.9,5.0,0.55,3.5,L50,63.36,1.18
0.9,5.0,0.55,3.5,L100,43.92,2.41
0.9,5.0,0.55,4.0,L0,65.2,1.32
0.9,5.0,0.55,4.0,L50,51.2,1.21
0.9,5.0,0.55,4.0,L100,51.12,2.14
0.9,5.0,0.55,4.5,L0,63.0,1.12
0.9,5.0,0.55,4.5,L50,46.86,1.04
0.9,5.0,0.55,4.5,L100,58.94,1.81
0.9,5.0,0.55,5.0,L0,64.6,0.94
0.9,5.0,0.55,5.0,L50,54.4,0.7
0.9,5.0,0.55,5.0,L100,51.34,1.1
0.9,5.0,0.6000000000000001,0.5,L0,19.48,2.97
0.9,5.0,0.6000000000000001,0.5,L50,21.08,3.62
0.9,5.0,0.6000000000000001,0.5,L100,20.12,3.94
0.9,5.0,0.6000000000000001,1.0,L0,67.64,2.06
0.9,5.0,0.6000000000000001,1.0,L50,21.6,4.0
0.9,5.0,0.6000000000000001,1.0,L100,22.52,3.65
0.9,5.0,0.6000000000000001,1.5,L0,70.3,1.26
0.9,5.0,0.6000000000000001,1.5,L50,44.34,2.79
0.9,5.0,0.6000000000000001,1.5,L100,47.58,3.41
0.9,5.0,0.6000000000000001,2.0,L0,58.34,1.07
0.9,5.0,0.6000000000000001,2.0,L50,51.2,2.73
0.9,5.0,0.6000000000000001,2.0,L100,46.12,2.94
0.9,5.0,0.6000000000000001,2.5,L0,69.76,0.83
0.9,5.0,0.6000000000000001,2.5,L50,58.52,1.93
0.9,5.0,0.6000000000000001,2.5,L100,44.02,3.41
0.9,5.0,0.6000000000000001,3.0,L0,67.8,1.25
0.9,5.0,0.6000000000000001,3.0,L50,69.56,1.11
0.9,5.0,0.6000000000000001,3.0,L100,38.1,2.88
0.9,5.0,0.6000000000000001,3.5,L0,72.96,1.28
0.9,5.0,0.6000000000000001,3.5,L50,57.44,0.69
0.9,5.0,0.6000000000000001,3.5,L100,52.42,2.77
0.9,5.0,0.6000000000000001,4.0,L0,72.24,1.31
0.9,5.0,0.6000000000000001,4.0,L50,53.02,1.28
0.9,5.0,0.6000000000000001,4.0,L100,51.8,2.18
0.9,5.0,0.6000000000000001,4.5,L0,65.6,1.36
0.9,5.0,0.6000000000000001,4.5,L50,49.72,0.87
0.9,5.0,0.6000000000000001,4.5,L100,56.22,2.08
0.9,5.0,0.6000000000000001,5.0,L0,57.16,1.1
0.9,5.0,0.6000000000000001,5.0,L50,58.98,0.96
0.9,5.0,0.6000000000000001,5.0,L100,53.52,1.73
0.9,5.0,0.6500000000000001,0.5,L0,19.6,3.38
0.9,5.0,0.6500000000000001,0.5,L50,20.44,3.61
0.9,5.0,0.6500000000000001,0.5,L100,20.4,3.47
0.9,5.0,0.6500000000000001,1.0,L0,67.62,2.11
0.9,5.0,0.6500000000000001,1.0,L50,21.4,3.31
0.9,5.0,0.6500000000000001,1.0,L100,21.32,3.45
0.9,5.0,0.6500000000000001,1.5,L0,65.0,1.69
0.9,5.0,0.6500000000000001,1.5,L50,39.16,3.02
0.9,5.0,0.6500000000000001,1.5,L100,43.88,3.07
0.9,5.0,0.6500000000000001,2.0,L0,67.98,1.39
0.9,5.0,0.6500000000000001,2.0,L50,45.36,2.88
0.9,5.0,0.6500000000000001,2.0,L100,33.56,3.15
0.9,5.0,0.6500000000000001,2.5,L0,68.56,1.08
0.9,5.0,0.6500000000000001,2.5,L50,63.88,2.31
0.9,5.0,0.6500000000000001,2.5,L100,42.24,3.09
0.9,5.0,0.6500000000000001,3.0,L0,67.12,0.8
0.9,5.0,0.6500000000000001,3.0,L50,70.98,1.21
0.9,5.0,0.6500000000000001,3.0,L100,37.82,2.84
0.9,5.0,0.6500000000000001,3.5,L0,65.56,0.93
0.9,5.0,0.6500000000000001,3.5,L50,68.72,1.21
0.9,5.0,0.6500000000000001,3.5,L100,43.26,2.36
0.9,5.0,0.6500000000000001,4.0,L0,70.82,1.01
0.9,5.0,0.6500000000000001,4.0,L50,58.76,1.54
0.9,5.0,0.6500000000000001,4.0,L100,59.14,1.8
0.9,5.0,0.6500000000000001,4.5,L0,56.64,1.15
0.9,5.0,0.6500000000000001,4.5,L50,57.62,0.79
0.9,5.0,0.6500000000000001,4.5,L100,57.42,1.48
