init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.1,1.0,0.7500000000000002,1.0,L0,6.0,1.03

0.1,1.0,0.7500000000000002,1.0,L50,6.0,0.02

0.1,1.0,0.7500000000000002,1.0,L100,6.0,0.03

0.1,1.0,0.7500000000000002,1.5,L0,6.0,1.92

0.1,1.0,0.7500000000000002,1.5,L50,6.0,0.27

0.1,1.0,0.7500000000000002,1.5,L100,6.0,0.18

0.1,1.0,0.7500000000000002,2.0,L0,6.0,2.47

0.1,1.0,0.7500000000000002,2.0,L50,6.0,0.58

0.1,1.0,0.7500000000000002,2.0,L100,6.0,0.37

0.1,1.0,0.7500000000000002,2.5,L0,6.0,2.92

0.1,1.0,0.7500000000000002,2.5,L50,6.0,1.35

