init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,episode_num,steps,error,true_last_word_mjidx,gaze_positions_list,true_last_word_memory_list,gaze_positions_list 
3.5,4.5,0.7000000000000001,3.0,L100,88,6,1.0,10,"[11, 11]","[0.1692849084178926, 0.1678952009675782]","[11, 11]"
3.5,4.5,0.7000000000000001,3.0,L100,89,6,1.0,3,"[4, 4]","[0.1692849084178926, 0.16789520096757823]","[4, 4]"
3.5,4.5,0.7000000000000001,3.0,L100,90,10,1.0,7,"[7, 8, 8]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[7, 8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,91,6,0.0,12,"[12, 12]","[0.23951778664437084, 0.237027696879423]","[12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,92,6,1.0,7,"[8, 8]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,93,10,1.0,10,"[10, 11, 11]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[10, 11, 11]"
3.5,4.5,0.7000000000000001,3.0,L100,94,10,0.0,11,"[10, 11, 11]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[10, 11, 11]"
3.5,4.5,0.7000000000000001,3.0,L100,95,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,96,6,2.0,6,"[8, 8]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,97,14,1.0,9,"[6, 7, 8, 8]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174, 0.15094362391743868]","[6, 7, 8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,98,10,1.0,1,"[1, 2, 2]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[1, 2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,99,10,0.0,12,"[11, 12, 12]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[11, 12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,100,10,1.0,8,"[6, 7, 7]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[6, 7, 7]"
3.5,4.5,0.7000000000000001,3.0,L100,101,6,0.0,3,"[3, 3]","[0.1692849084178926, 0.16789520096757823]","[3, 3]"
3.5,4.5,0.7000000000000001,3.0,L100,102,10,0.0,12,"[11, 12, 12]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[11, 12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,103,10,0.0,12,"[11, 12, 12]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[11, 12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,104,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.7000000000000001,3.0,L100,105,6,1.0,7,"[8, 8]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,106,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,107,6,0.0,6,"[6, 6]","[0.1421092939754891, 0.14079318066296664]","[6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,108,10,1.0,5,"[5, 6, 6]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[5, 6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,109,6,1.0,11,"[12, 12]","[0.19540063213223857, 0.1936977475755516]","[12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,110,6,1.0,11,"[12, 12]","[0.19540063213223857, 0.1936977475755516]","[12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,111,6,3.0,4,"[7, 7]","[0.15406502536445332, 0.15276658403047422]","[7, 7]"
3.5,4.5,0.7000000000000001,3.0,L100,112,10,1.0,10,"[10, 11, 11]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[10, 11, 11]"
3.5,4.5,0.7000000000000001,3.0,L100,113,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,114,6,0.0,6,"[6, 6]","[0.1421092939754891, 0.14079318066296664]","[6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,115,10,0.0,8,"[7, 8, 8]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[7, 8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,116,6,2.0,1,"[3, 3]","[0.23951778664437084, 0.23702769687942304]","[3, 3]"
3.5,4.5,0.7000000000000001,3.0,L100,117,14,2.0,10,"[6, 7, 8, 8]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952, 0.16593368816746973]","[6, 7, 8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,118,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,119,10,4.0,6,"[9, 10, 10]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993]","[9, 10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,120,6,1.0,1,"[2, 2]","[0.23951778664437084, 0.23702769687942304]","[2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,121,10,1.0,11,"[11, 12, 12]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[11, 12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,122,6,1.0,3,"[2, 2]","[0.1692849084178926, 0.16789520096757823]","[2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,123,6,1.0,5,"[6, 6]","[0.1457512709624567, 0.14445286719978143]","[6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,124,6,0.0,3,"[3, 3]","[0.1692849084178926, 0.16789520096757823]","[3, 3]"
3.5,4.5,0.7000000000000001,3.0,L100,125,10,0.0,2,"[1, 2, 2]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287262]","[1, 2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,126,6,1.0,7,"[8, 8]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,127,6,2.0,2,"[4, 4]","[0.19540063213223857, 0.1936977475755516]","[4, 4]"
3.5,4.5,0.7000000000000001,3.0,L100,128,10,0.0,8,"[7, 8, 8]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[7, 8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,129,10,0.0,8,"[7, 8, 8]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[7, 8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,130,6,2.0,6,"[8, 8]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,131,6,6.0,1,"[7, 7]","[0.23951778664437084, 0.23702769687942304]","[7, 7]"
3.5,4.5,0.7000000000000001,3.0,L100,132,10,1.0,9,"[9, 10, 10]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[9, 10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,133,10,1.0,7,"[7, 8, 8]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[7, 8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,134,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,135,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.7000000000000001,3.0,L100,136,10,1.0,1,"[1, 2, 2]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[1, 2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,137,10,1.0,9,"[9, 10, 10]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[9, 10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,138,6,4.0,2,"[6, 6]","[0.19540063213223857, 0.1936977475755516]","[6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,139,6,0.0,6,"[6, 6]","[0.1421092939754891, 0.14079318066296664]","[6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,140,10,0.0,10,"[9, 10, 10]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[9, 10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,141,10,3.0,5,"[1, 2, 2]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[1, 2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,142,6,1.0,9,"[10, 10]","[0.15406502536445332, 0.1527665840304742]","[10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,143,6,1.0,9,"[10, 10]","[0.15406502536445332, 0.1527665840304742]","[10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,144,6,0.0,2,"[2, 2]","[0.19540063213223857, 0.1936977475755516]","[2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,145,10,1.0,7,"[7, 8, 8]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[7, 8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,146,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,147,10,1.0,10,"[10, 11, 11]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[10, 11, 11]"
3.5,4.5,0.7000000000000001,3.0,L100,148,6,1.0,5,"[6, 6]","[0.1457512709624567, 0.14445286719978143]","[6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,149,6,2.0,6,"[8, 8]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,150,10,0.0,12,"[11, 12, 12]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[11, 12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,151,10,1.0,1,"[1, 2, 2]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[1, 2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,152,6,1.0,6,"[7, 7]","[0.1421092939754891, 0.14079318066296664]","[7, 7]"
3.5,4.5,0.7000000000000001,3.0,L100,153,6,0.0,3,"[3, 3]","[0.1692849084178926, 0.16789520096757823]","[3, 3]"
3.5,4.5,0.7000000000000001,3.0,L100,154,10,1.0,5,"[5, 6, 6]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[5, 6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,155,10,1.0,4,"[2, 3, 3]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[2, 3, 3]"
3.5,4.5,0.7000000000000001,3.0,L100,156,10,0.0,2,"[1, 2, 2]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287262]","[1, 2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,157,6,0.0,12,"[12, 12]","[0.23951778664437084, 0.237027696879423]","[12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,158,6,1.0,5,"[6, 6]","[0.1457512709624567, 0.14445286719978143]","[6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,159,6,1.0,11,"[12, 12]","[0.19540063213223857, 0.1936977475755516]","[12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,160,10,1.0,5,"[5, 6, 6]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[5, 6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,161,10,1.0,11,"[11, 12, 12]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[11, 12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,162,10,0.0,10,"[9, 10, 10]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[9, 10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,163,6,1.0,1,"[2, 2]","[0.23951778664437084, 0.23702769687942304]","[2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,164,6,2.0,9,"[11, 11]","[0.15406502536445332, 0.1527665840304742]","[11, 11]"
3.5,4.5,0.7000000000000001,3.0,L100,165,10,1.0,1,"[1, 2, 2]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[1, 2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,166,10,0.0,8,"[7, 8, 8]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[7, 8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,167,6,0.0,12,"[12, 12]","[0.23951778664437084, 0.237027696879423]","[12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,168,10,1.0,4,"[2, 3, 3]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[2, 3, 3]"
3.5,4.5,0.7000000000000001,3.0,L100,169,6,0.0,12,"[12, 12]","[0.23951778664437084, 0.237027696879423]","[12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,170,6,1.0,11,"[12, 12]","[0.19540063213223857, 0.1936977475755516]","[12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,171,6,1.0,3,"[2, 2]","[0.1692849084178926, 0.16789520096757823]","[2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,172,6,1.0,10,"[11, 11]","[0.1692849084178926, 0.1678952009675782]","[11, 11]"
3.5,4.5,0.7000000000000001,3.0,L100,173,6,1.0,5,"[6, 6]","[0.1457512709624567, 0.14445286719978143]","[6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,174,10,1.0,9,"[9, 10, 10]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[9, 10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,175,10,0.0,10,"[9, 10, 10]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[9, 10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,176,10,1.0,9,"[9, 10, 10]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[9, 10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,177,6,1.0,3,"[2, 2]","[0.1692849084178926, 0.16789520096757823]","[2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,178,10,1.0,1,"[1, 2, 2]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[1, 2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,179,6,2.0,5,"[7, 7]","[0.1457512709624567, 0.14445286719978143]","[7, 7]"
3.5,4.5,0.7000000000000001,3.0,L100,180,10,0.0,12,"[11, 12, 12]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[11, 12, 12]"
3.5,4.5,0.7000000000000001,3.0,L100,181,6,0.0,3,"[3, 3]","[0.1692849084178926, 0.16789520096757823]","[3, 3]"
3.5,4.5,0.7000000000000001,3.0,L100,182,6,2.0,1,"[3, 3]","[0.23951778664437084, 0.23702769687942304]","[3, 3]"
3.5,4.5,0.7000000000000001,3.0,L100,183,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.7000000000000001,3.0,L100,184,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,185,10,0.0,11,"[10, 11, 11]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[10, 11, 11]"
3.5,4.5,0.7000000000000001,3.0,L100,186,6,0.0,2,"[2, 2]","[0.19540063213223857, 0.1936977475755516]","[2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,187,6,1.0,9,"[10, 10]","[0.15406502536445332, 0.1527665840304742]","[10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,188,10,0.0,2,"[1, 2, 2]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287262]","[1, 2, 2]"
3.5,4.5,0.7000000000000001,3.0,L100,189,6,1.0,7,"[8, 8]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,190,6,1.0,10,"[11, 11]","[0.1692849084178926, 0.1678952009675782]","[11, 11]"
3.5,4.5,0.7000000000000001,3.0,L100,191,6,1.0,2,"[3, 3]","[0.19540063213223857, 0.1936977475755516]","[3, 3]"
3.5,4.5,0.7000000000000001,3.0,L100,192,6,2.0,5,"[7, 7]","[0.1457512709624567, 0.14445286719978143]","[7, 7]"
3.5,4.5,0.7000000000000001,3.0,L100,193,10,1.0,5,"[5, 6, 6]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[5, 6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,194,6,1.0,10,"[11, 11]","[0.1692849084178926, 0.1678952009675782]","[11, 11]"
3.5,4.5,0.7000000000000001,3.0,L100,195,14,2.0,10,"[6, 7, 8, 8]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952, 0.16593368816746973]","[6, 7, 8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,196,10,1.0,9,"[9, 10, 10]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[9, 10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,197,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.7000000000000001,3.0,L100,198,10,1.0,9,"[9, 10, 10]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[9, 10, 10]"
3.5,4.5,0.7000000000000001,3.0,L100,199,6,0.0,6,"[6, 6]","[0.1421092939754891, 0.14079318066296664]","[6, 6]"
3.5,4.5,0.7000000000000001,3.0,L100,200,6,0.0,2,"[2, 2]","[0.19540063213223857, 0.1936977475755516]","[2, 2]"
3.5,4.5,0.7000000000000001,3.5,L0,1,6,1.0,35,"[34, 34]","[0.19540063213223857, 0.1936977475755516]","[34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,2,10,0.0,30,"[29, 30, 30]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993]","[29, 30, 30]"
3.5,4.5,0.7000000000000001,3.5,L0,3,10,0.0,33,"[29, 33, 33]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[29, 33, 33]"
3.5,4.5,0.7000000000000001,3.5,L0,4,10,1.0,27,"[27, 28, 28]","[0.1692849084178926, 0.16789520096757823, 0.16687791592675955]","[27, 28, 28]"
3.5,4.5,0.7000000000000001,3.5,L0,5,6,4.0,32,"[36, 36]","[0.1457512709624567, 0.14445286719978143]","[36, 36]"
3.5,4.5,0.7000000000000001,3.5,L0,6,6,8.0,27,"[35, 35]","[0.1692849084178926, 0.16789520096757823]","[35, 35]"
3.5,4.5,0.7000000000000001,3.5,L0,7,10,1.0,36,"[31, 35, 35]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[31, 35, 35]"
3.5,4.5,0.7000000000000001,3.5,L0,8,6,9.0,26,"[35, 35]","[0.19540063213223857, 0.1936977475755516]","[35, 35]"
3.5,4.5,0.7000000000000001,3.5,L0,9,18,0.0,33,"[26, 30, 29, 33, 33]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174, 0.15094362391743868, 0.15012993997048893]","[26, 30, 29, 33, 33]"
3.5,4.5,0.7000000000000001,3.5,L0,10,10,1.0,28,"[28, 29, 29]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[28, 29, 29]"
3.5,4.5,0.7000000000000001,3.5,L0,11,10,2.0,34,"[32, 36, 36]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[32, 36, 36]"
3.5,4.5,0.7000000000000001,3.5,L0,12,10,0.0,29,"[25, 29, 29]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[25, 29, 29]"
3.5,4.5,0.7000000000000001,3.5,L0,13,6,6.0,25,"[31, 31]","[0.23951778664437084, 0.23702769687942304]","[31, 31]"
3.5,4.5,0.7000000000000001,3.5,L0,14,6,4.0,28,"[32, 32]","[0.15406502536445332, 0.15276658403047422]","[32, 32]"
3.5,4.5,0.7000000000000001,3.5,L0,15,14,0.0,35,"[27, 31, 35, 35]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264, 0.19128718678799]","[27, 31, 35, 35]"
3.5,4.5,0.7000000000000001,3.5,L0,16,6,4.0,26,"[30, 30]","[0.19540063213223857, 0.1936977475755516]","[30, 30]"
3.5,4.5,0.7000000000000001,3.5,L0,17,10,0.0,34,"[30, 34, 34]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[30, 34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,18,14,0.0,36,"[28, 32, 36, 36]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084, 0.233511135907507]","[28, 32, 36, 36]"
3.5,4.5,0.7000000000000001,3.5,L0,19,10,0.0,35,"[31, 35, 35]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[31, 35, 35]"
3.5,4.5,0.7000000000000001,3.5,L0,20,6,1.0,29,"[30, 30]","[0.1457512709624567, 0.14445286719978143]","[30, 30]"
3.5,4.5,0.7000000000000001,3.5,L0,21,10,0.0,31,"[27, 31, 31]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[27, 31, 31]"
3.5,4.5,0.7000000000000001,3.5,L0,22,6,1.0,33,"[34, 34]","[0.15406502536445332, 0.1527665840304742]","[34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,23,10,2.0,26,"[27, 28, 28]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287262]","[27, 28, 28]"
3.5,4.5,0.7000000000000001,3.5,L0,24,6,1.0,33,"[34, 34]","[0.15406502536445332, 0.1527665840304742]","[34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,25,6,5.0,27,"[32, 32]","[0.1692849084178926, 0.16789520096757823]","[32, 32]"
3.5,4.5,0.7000000000000001,3.5,L0,26,6,1.0,34,"[33, 33]","[0.1692849084178926, 0.1678952009675782]","[33, 33]"
3.5,4.5,0.7000000000000001,3.5,L0,27,6,0.0,29,"[29, 29]","[0.1457512709624567, 0.14445286719978143]","[29, 29]"
3.5,4.5,0.7000000000000001,3.5,L0,28,10,0.0,36,"[32, 36, 36]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[32, 36, 36]"
3.5,4.5,0.7000000000000001,3.5,L0,29,6,4.0,29,"[33, 33]","[0.1457512709624567, 0.14445286719978143]","[33, 33]"
3.5,4.5,0.7000000000000001,3.5,L0,30,14,0.0,32,"[27, 31, 32, 32]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861, 0.14263844846401313]","[27, 31, 32, 32]"
3.5,4.5,0.7000000000000001,3.5,L0,31,6,0.0,32,"[32, 32]","[0.1457512709624567, 0.14445286719978143]","[32, 32]"
3.5,4.5,0.7000000000000001,3.5,L0,32,6,1.0,35,"[34, 34]","[0.19540063213223857, 0.1936977475755516]","[34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,33,10,0.0,33,"[29, 33, 33]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[29, 33, 33]"
3.5,4.5,0.7000000000000001,3.5,L0,34,6,3.0,26,"[29, 29]","[0.19540063213223857, 0.1936977475755516]","[29, 29]"
3.5,4.5,0.7000000000000001,3.5,L0,35,6,0.0,36,"[36, 36]","[0.23951778664437084, 0.237027696879423]","[36, 36]"
3.5,4.5,0.7000000000000001,3.5,L0,36,6,4.0,26,"[30, 30]","[0.19540063213223857, 0.1936977475755516]","[30, 30]"
3.5,4.5,0.7000000000000001,3.5,L0,37,6,9.0,25,"[34, 34]","[0.23951778664437084, 0.23702769687942304]","[34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,38,6,1.0,33,"[34, 34]","[0.15406502536445332, 0.1527665840304742]","[34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,39,6,2.0,29,"[31, 31]","[0.1457512709624567, 0.14445286719978143]","[31, 31]"
3.5,4.5,0.7000000000000001,3.5,L0,40,14,1.0,36,"[27, 31, 35, 35]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084, 0.233511135907507]","[27, 31, 35, 35]"
3.5,4.5,0.7000000000000001,3.5,L0,41,6,0.0,32,"[32, 32]","[0.1457512709624567, 0.14445286719978143]","[32, 32]"
3.5,4.5,0.7000000000000001,3.5,L0,42,14,1.0,33,"[31, 30, 34, 34]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174, 0.15094362391743868]","[31, 30, 34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,43,10,1.0,34,"[31, 35, 35]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[31, 35, 35]"
3.5,4.5,0.7000000000000001,3.5,L0,44,6,1.0,31,"[32, 32]","[0.1421092939754891, 0.14079318066296664]","[32, 32]"
3.5,4.5,0.7000000000000001,3.5,L0,45,6,1.0,34,"[33, 33]","[0.1692849084178926, 0.1678952009675782]","[33, 33]"
3.5,4.5,0.7000000000000001,3.5,L0,46,6,0.0,32,"[32, 32]","[0.1457512709624567, 0.14445286719978143]","[32, 32]"
3.5,4.5,0.7000000000000001,3.5,L0,47,6,7.0,27,"[34, 34]","[0.1692849084178926, 0.16789520096757823]","[34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,48,6,5.0,26,"[31, 31]","[0.19540063213223857, 0.1936977475755516]","[31, 31]"
3.5,4.5,0.7000000000000001,3.5,L0,49,6,4.0,25,"[29, 29]","[0.23951778664437084, 0.23702769687942304]","[29, 29]"
3.5,4.5,0.7000000000000001,3.5,L0,50,14,1.0,36,"[27, 31, 35, 35]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084, 0.233511135907507]","[27, 31, 35, 35]"
3.5,4.5,0.7000000000000001,3.5,L0,51,6,0.0,34,"[34, 34]","[0.1692849084178926, 0.1678952009675782]","[34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,52,10,0.0,36,"[32, 36, 36]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[32, 36, 36]"
3.5,4.5,0.7000000000000001,3.5,L0,53,6,5.0,29,"[34, 34]","[0.1457512709624567, 0.14445286719978143]","[34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,54,6,7.0,26,"[33, 33]","[0.19540063213223857, 0.1936977475755516]","[33, 33]"
3.5,4.5,0.7000000000000001,3.5,L0,55,6,0.0,33,"[33, 33]","[0.15406502536445332, 0.1527665840304742]","[33, 33]"
3.5,4.5,0.7000000000000001,3.5,L0,56,10,1.0,27,"[27, 28, 28]","[0.1692849084178926, 0.16789520096757823, 0.16687791592675955]","[27, 28, 28]"
3.5,4.5,0.7000000000000001,3.5,L0,57,6,1.0,33,"[34, 34]","[0.15406502536445332, 0.1527665840304742]","[34, 34]"
3.5,4.5,0.7000000000000001,3.5,L0,58,6,1.0,29,"[30, 30]","[0.1457512709624567, 0.14445286719978143]","[30, 30]"
3.5,4.5,0.7000000000000001,3.5,L0,59,6,4.0,31,"[35, 35]","[0.1421092939754891, 0.14079318066296664]","[35, 35]"
3.5,4.5,0.7000000000000001,3.5,L0,60,6,0.0,30,"[30, 30]","[0.1421092939754891, 0.14079318066296664]","[30, 30]"
3.5,4.5,0.7000000000000001,3.5,L0,61,10,0.0,33,"[29, 33, 33]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[29, 33, 33]"
3.5,4.5,0.7000000000000001,3.5,L0,62,14,1.0,32,"[30, 29, 33, 33]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861, 0.14263844846401313]","[30, 29, 33, 33]"
3.5,4.5,0.7000000000000001,3.5,L0,63,10,2.0,27,"[28, 29, 29]","[0.1692849084178926, 0.16789520096757823, 0.16687791592675955]","[28, 29, 29]"
