init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
2.0,1.0,0.6500000000000001,4.0,L0,9.42,2.085
2.0,1.0,0.6500000000000001,4.0,L50,8.94,1.255
2.0,1.0,0.6500000000000001,4.0,L100,8.66,0.805
2.0,1.0,0.6500000000000001,4.5,L0,9.26,2.135
2.0,1.0,0.6500000000000001,4.5,L50,8.96,1.25
2.0,1.0,0.6500000000000001,4.5,L100,9.04,1.02
2.0,1.0,0.6500000000000001,5.0,L0,9.44,1.925
2.0,1.0,0.6500000000000001,5.0,L50,8.76,1.855
2.0,1.0,0.6500000000000001,5.0,L100,8.82,1.32
2.0,1.0,0.7000000000000002,1.0,L0,7.24,0.635
2.0,1.0,0.7000000000000002,1.0,L50,6.9,0.245
2.0,1.0,0.7000000000000002,1.0,L100,6.98,0.25
2.0,1.0,0.7000000000000002,1.5,L0,7.88,0.995
2.0,1.0,0.7000000000000002,1.5,L50,7.3,0.36
2.0,1.0,0.7000000000000002,1.5,L100,7.72,0.425
2.0,1.0,0.7000000000000002,2.0,L0,8.26,1.345
2.0,1.0,0.7000000000000002,2.0,L50,8.24,0.645
2.0,1.0,0.7000000000000002,2.0,L100,7.76,0.425
2.0,1.0,0.7000000000000002,2.5,L0,8.54,1.49
2.0,1.0,0.7000000000000002,2.5,L50,8.08,0.755
2.0,1.0,0.7000000000000002,2.5,L100,7.96,0.64
2.0,1.0,0.7000000000000002,3.0,L0,9.04,1.59
2.0,1.0,0.7000000000000002,3.0,L50,8.74,0.96
2.0,1.0,0.7000000000000002,3.0,L100,8.22,0.695
2.0,1.0,0.7000000000000002,3.5,L0,9.2,1.895
2.0,1.0,0.7000000000000002,3.5,L50,8.56,1.33
2.0,1.0,0.7000000000000002,3.5,L100,8.2,0.755
2.0,1.0,0.7000000000000002,4.0,L0,8.52,1.995
2.0,1.0,0.7000000000000002,4.0,L50,9.02,1.145
2.0,1.0,0.7000000000000002,4.0,L100,8.44,0.975
2.0,1.0,0.7000000000000002,4.5,L0,8.8,2.03
2.0,1.0,0.7000000000000002,4.5,L50,8.84,1.585
2.0,1.0,0.7000000000000002,4.5,L100,8.3,1.095
2.0,1.0,0.7000000000000002,5.0,L0,9.3,1.645
2.0,1.0,0.7000000000000002,5.0,L50,9.4,1.475
2.0,1.0,0.7000000000000002,5.0,L100,8.56,1.29
2.0,1.0,0.7500000000000002,1.0,L0,7.08,0.555
2.0,1.0,0.7500000000000002,1.0,L50,7.14,0.275
2.0,1.0,0.7500000000000002,1.0,L100,7.14,0.275
2.0,1.0,0.7500000000000002,1.5,L0,8.16,1.18
2.0,1.0,0.7500000000000002,1.5,L50,7.34,0.385
2.0,1.0,0.7500000000000002,1.5,L100,7.32,0.38
