init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,episode_num,steps,error,true_last_word_mjidx,gaze_positions_list,true_last_word_memory_list,gaze_positions_list 
3.0,4.5,0.65,3.5,L0,183,10,1.0,30,"[0.14785978874677616, 0.1732497552724371, 0.24070350584834416]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[27, 31, 31]"
3.0,4.5,0.65,3.5,L0,184,6,5.0,29,"[0.0942786910835847, 0.09617779149754073]","[0.14884999153518863, 0.14720590757510899]","[34, 34]"
3.0,4.5,0.65,3.5,L0,185,10,0.0,33,"[0.15215659957930505, 0.1751209929200764, 0.3813295458260207]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[29, 33, 33]"
3.0,4.5,0.65,3.5,L0,186,10,0.0,33,"[0.15215659957930505, 0.1751209929200764, 0.3813295458260207]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[29, 33, 33]"
3.0,4.5,0.65,3.5,L0,187,6,0.0,32,"[0.2631899877618114, 0.3271644187537754]","[0.14884999153518866, 0.14720590757510899]","[32, 32]"
3.0,4.5,0.65,3.5,L0,188,6,1.0,34,"[0.31484598821618676, 0.4034213735744994]","[0.172556925711752, 0.17082853840049234]","[33, 33]"
3.0,4.5,0.65,3.5,L0,189,10,2.0,25,"[0.2765636945374765, 0.34142847993041153, 0.30723128267674316]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[26, 27, 27]"
3.0,4.5,0.65,3.5,L0,190,6,4.0,27,"[0.11909595681276886, 0.13436749022787195]","[0.17255692571175196, 0.17082853840049236]","[31, 31]"
3.0,4.5,0.65,3.5,L0,191,6,3.0,32,"[0.1470281396493682, 0.1715633816286302]","[0.14884999153518866, 0.14720590757510899]","[35, 35]"
3.0,4.5,0.65,3.5,L0,192,6,4.0,31,"[0.11610820811151058, 0.12817321854308994]","[0.14526078844766527, 0.14358691513360786]","[35, 35]"
3.0,4.5,0.65,3.5,L0,193,10,1.0,28,"[0.30266248852211264, 0.3840321699497031, 0.25088282179345855]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[28, 29, 29]"
3.0,4.5,0.65,3.5,L0,194,14,1.0,34,"[0.09018927299383354, 0.08407508643291077, 0.1590420211733277, 0.39737704149139697]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875, 0.16843428039357503]","[25, 29, 33, 33]"
3.0,4.5,0.65,3.5,L0,195,6,1.0,33,"[0.21315709248788475, 0.2633738563848296]","[0.15714452042882812, 0.15551393749492282]","[34, 34]"
3.0,4.5,0.65,3.5,L0,196,10,2.0,25,"[0.2765636945374765, 0.34142847993041153, 0.30723128267674316]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[26, 27, 27]"
3.0,4.5,0.65,3.5,L0,197,14,0.0,33,"[0.08884746959038603, 0.08111660636991148, 0.20442590545955455, 0.3664013354412818]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[25, 29, 33, 33]"
3.0,4.5,0.65,3.5,L0,198,10,1.0,34,"[0.12465354482906892, 0.13536060727946705, 0.4088922816668736]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[29, 33, 33]"
3.0,4.5,0.65,3.5,L0,199,10,0.0,30,"[0.24966144266264365, 0.3095051379133587, 0.24008890192857293]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[29, 30, 30]"
3.0,4.5,0.65,3.5,L0,200,10,3.0,26,"[0.30220246603264167, 0.36861594110257395, 0.23531464549072756]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[25, 29, 29]"
3.0,4.5,0.65,3.5,L50,1,6,0.0,20,"[0.3386460887289301, 0.44309247946043734]","[0.14884999153518866, 0.14720590757510899]","[20, 20]"
3.0,4.5,0.65,3.5,L50,2,6,0.0,18,"[0.2536691408085869, 0.32646826210079244]","[0.14526078844766527, 0.14358691513360786]","[18, 18]"
3.0,4.5,0.65,3.5,L50,3,10,0.0,24,"[0.3317618952692956, 0.392954483210903, 0.4389482108268055]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[23, 24, 24]"
3.0,4.5,0.65,3.5,L50,4,6,0.0,16,"[0.39218431535757625, 0.49250068986857404]","[0.1571445204288281, 0.15551393749492284]","[16, 16]"
3.0,4.5,0.65,3.5,L50,5,10,0.0,22,"[0.16930788947820166, 0.22052021229554375, 0.3200539828085255]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[18, 22, 22]"
3.0,4.5,0.65,3.5,L50,6,10,0.0,18,"[0.32050389923550476, 0.41992073269053765, 0.32047020814760324]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[17, 18, 18]"
3.0,4.5,0.65,3.5,L50,7,18,2.0,15,"[0.32729504585925845, 0.40795162454085865, 0.44410613381714525, 0.4620465354155672, 0.3076225176584732]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878, 0.16843428039357503, 0.16737684545757817]","[13, 13, 13, 17, 17]"
3.0,4.5,0.65,3.5,L50,8,14,0.0,16,"[0.2520163945740876, 0.31303014709289195, 0.3255556505978376, 0.37331871040710085]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758, 0.1532695838987229]","[14, 15, 16, 16]"
3.0,4.5,0.65,3.5,L50,9,10,0.0,24,"[0.2546473038395266, 0.343737630317859, 0.450727047966836]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[20, 24, 24]"
3.0,4.5,0.65,3.5,L50,10,6,5.0,15,"[0.18094024069145556, 0.24197025035878267]","[0.17255692571175196, 0.17082853840049236]","[20, 20]"
3.0,4.5,0.65,3.5,L50,11,18,0.0,20,"[0.15061349634594734, 0.1959002514181091, 0.28403776454448737, 0.29699377145153527, 0.34313743275058284]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818, 0.14495526431009323, 0.143971301706733]","[14, 18, 19, 20, 20]"
3.0,4.5,0.65,3.5,L50,12,10,1.0,20,"[0.1720995692994408, 0.22368049838204648, 0.30051370196163707]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[15, 19, 19]"
3.0,4.5,0.65,3.5,L50,13,6,3.0,16,"[0.19795989765107946, 0.2585755611526876]","[0.1571445204288281, 0.15551393749492284]","[19, 19]"
3.0,4.5,0.65,3.5,L50,14,6,0.0,20,"[0.3386460887289301, 0.44309247946043734]","[0.14884999153518866, 0.14720590757510899]","[20, 20]"
3.0,4.5,0.65,3.5,L50,15,10,0.0,24,"[0.2546473038395266, 0.343737630317859, 0.450727047966836]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[20, 24, 24]"
3.0,4.5,0.65,3.5,L50,16,6,0.0,19,"[0.2536691408085868, 0.32646826210079233]","[0.14526078844766527, 0.14358691513360786]","[19, 19]"
3.0,4.5,0.65,3.5,L50,17,6,2.0,18,"[0.28903943200176185, 0.3815470758888171]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.65,3.5,L50,18,14,1.0,16,"[0.276765188476055, 0.3532713597919089, 0.393397652674952, 0.3463956875703716]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758, 0.1532695838987229]","[13, 13, 17, 17]"
3.0,4.5,0.65,3.5,L50,19,6,3.0,15,"[0.2065304175938539, 0.26853797905051435]","[0.17255692571175196, 0.17082853840049236]","[18, 18]"
3.0,4.5,0.65,3.5,L50,20,10,1.0,13,"[0.4327190769512448, 0.5150654740892481, 0.369298166439229]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.65,3.5,L50,21,10,1.0,13,"[0.4327190769512448, 0.5150654740892481, 0.369298166439229]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.65,3.5,L50,22,14,1.0,18,"[0.18680797293164697, 0.23874774943411553, 0.17871888308645256, 0.3530927041548803]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789]","[14, 13, 17, 17]"
3.0,4.5,0.65,3.5,L50,23,6,1.0,13,"[0.33176189526929567, 0.392954483210903]","[0.24537589071508778, 0.24228230294217007]","[14, 14]"
3.0,4.5,0.65,3.5,L50,24,10,0.0,22,"[0.16930788947820166, 0.22052021229554375, 0.3200539828085255]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[18, 22, 22]"
3.0,4.5,0.65,3.5,L50,25,10,0.0,22,"[0.16930788947820166, 0.22052021229554375, 0.3200539828085255]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[18, 22, 22]"
3.0,4.5,0.65,3.5,L50,26,10,0.0,24,"[0.3317618952692956, 0.392954483210903, 0.4389482108268055]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[23, 24, 24]"
3.0,4.5,0.65,3.5,L50,27,14,0.0,22,"[0.206530417593854, 0.26853797905051435, 0.1880257390973598, 0.3124386764478861]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875, 0.16843428039357503]","[19, 18, 22, 22]"
3.0,4.5,0.65,3.5,L50,28,6,4.0,19,"[0.18680797293164697, 0.23874774943411553]","[0.14526078844766527, 0.14358691513360786]","[23, 23]"
3.0,4.5,0.65,3.5,L50,29,6,1.0,13,"[0.33176189526929567, 0.392954483210903]","[0.24537589071508778, 0.24228230294217007]","[14, 14]"
3.0,4.5,0.65,3.5,L50,30,10,1.0,13,"[0.4327190769512448, 0.5150654740892481, 0.369298166439229]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.65,3.5,L50,31,6,2.0,20,"[0.2568079909069732, 0.32196520054909283]","[0.14884999153518866, 0.14720590757510899]","[22, 22]"
3.0,4.5,0.65,3.5,L50,32,6,1.0,23,"[0.3805371301285429, 0.46300660002099236]","[0.19939365029699865, 0.19728727731657003]","[24, 24]"
3.0,4.5,0.65,3.5,L50,33,6,2.0,16,"[0.2319984558279985, 0.30061703661635947]","[0.1571445204288281, 0.15551393749492284]","[18, 18]"
3.0,4.5,0.65,3.5,L50,34,6,0.0,24,"[0.43271907695124484, 0.5150654740892481]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.65,3.5,L50,35,10,0.0,15,"[0.2844947211577838, 0.347063064745704, 0.3381750018527134]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[14, 15, 15]"
3.0,4.5,0.65,3.5,L50,36,6,5.0,14,"[0.1437161584192287, 0.18410379377460057]","[0.19939365029699863, 0.19728727731657006]","[19, 19]"
3.0,4.5,0.65,3.5,L50,37,6,1.0,22,"[0.2844947211577837, 0.3470630647457039]","[0.172556925711752, 0.17082853840049234]","[23, 23]"
3.0,4.5,0.65,3.5,L50,38,6,4.0,20,"[0.23381745652509758, 0.3046072505595741]","[0.14884999153518866, 0.14720590757510899]","[24, 24]"
3.0,4.5,0.65,3.5,L50,39,10,0.0,22,"[0.39235099406419255, 0.48889339034048723, 0.35835812758256413]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[21, 22, 22]"
3.0,4.5,0.65,3.5,L50,40,6,2.0,18,"[0.28903943200176185, 0.3815470758888171]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.65,3.5,L50,41,10,0.0,16,"[0.2837595094852358, 0.3504531522401797, 0.4034552748761453]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[15, 16, 16]"
3.0,4.5,0.65,3.5,L50,42,10,0.0,14,"[0.38053713012854296, 0.46300660002099225, 0.35812797904319493]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[13, 14, 14]"
3.0,4.5,0.65,3.5,L50,43,10,0.0,18,"[0.32050389923550476, 0.41992073269053765, 0.32047020814760324]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[17, 18, 18]"
3.0,4.5,0.65,3.5,L50,44,6,1.0,15,"[0.39235099406419266, 0.4888933903404873]","[0.17255692571175196, 0.17082853840049236]","[16, 16]"
3.0,4.5,0.65,3.5,L50,45,6,0.0,17,"[0.33864608872893, 0.4430924794604374]","[0.14884999153518863, 0.14720590757510899]","[17, 17]"
3.0,4.5,0.65,3.5,L50,46,6,0.0,16,"[0.39218431535757625, 0.49250068986857404]","[0.1571445204288281, 0.15551393749492284]","[16, 16]"
3.0,4.5,0.65,3.5,L50,47,6,0.0,14,"[0.31170086077306863, 0.37411076387706355]","[0.19939365029699863, 0.19728727731657006]","[14, 14]"
3.0,4.5,0.65,3.5,L50,48,6,2.0,21,"[0.2520163945740876, 0.31303014709289184]","[0.15714452042882812, 0.15551393749492282]","[23, 23]"
3.0,4.5,0.65,3.5,L50,49,10,0.0,17,"[0.2338174565250975, 0.3046072505595741, 0.37572807376200357]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[13, 17, 17]"
3.0,4.5,0.65,3.5,L50,50,6,3.0,20,"[0.2178557886269995, 0.27516863603966385]","[0.14884999153518866, 0.14720590757510899]","[23, 23]"
3.0,4.5,0.65,3.5,L50,51,6,0.0,24,"[0.43271907695124484, 0.5150654740892481]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.65,3.5,L50,52,10,0.0,14,"[0.38053713012854296, 0.46300660002099225, 0.35812797904319493]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[13, 14, 14]"
3.0,4.5,0.65,3.5,L50,53,6,4.0,14,"[0.1776214528403063, 0.22982377235117843]","[0.19939365029699863, 0.19728727731657006]","[18, 18]"
3.0,4.5,0.65,3.5,L50,54,6,0.0,23,"[0.31170086077306863, 0.3741107638770636]","[0.19939365029699865, 0.19728727731657003]","[23, 23]"
3.0,4.5,0.65,3.5,L50,55,6,0.0,24,"[0.43271907695124484, 0.5150654740892481]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.65,3.5,L50,56,6,1.0,17,"[0.24895452179006022, 0.32098043260722187]","[0.14884999153518863, 0.14720590757510899]","[18, 18]"
3.0,4.5,0.65,3.5,L50,57,14,1.0,23,"[0.15842462188667641, 0.2099417391591661, 0.42028384313241046, 0.36201428809728203]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293, 0.1943588011155757]","[17, 21, 22, 22]"
3.0,4.5,0.65,3.5,L50,58,10,0.0,18,"[0.32050389923550476, 0.41992073269053765, 0.32047020814760324]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[17, 18, 18]"
3.0,4.5,0.65,3.5,L50,59,6,1.0,13,"[0.33176189526929567, 0.392954483210903]","[0.24537589071508778, 0.24228230294217007]","[14, 14]"
3.0,4.5,0.65,3.5,L50,60,10,1.0,13,"[0.4327190769512448, 0.5150654740892481, 0.369298166439229]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.65,3.5,L50,61,6,4.0,20,"[0.23381745652509758, 0.3046072505595741]","[0.14884999153518866, 0.14720590757510899]","[24, 24]"
3.0,4.5,0.65,3.5,L50,62,6,0.0,23,"[0.31170086077306863, 0.3741107638770636]","[0.19939365029699865, 0.19728727731657003]","[23, 23]"
3.0,4.5,0.65,3.5,L50,63,6,4.0,14,"[0.1776214528403063, 0.22982377235117843]","[0.19939365029699863, 0.19728727731657006]","[18, 18]"
3.0,4.5,0.65,3.5,L50,64,6,1.0,21,"[0.2837595094852358, 0.3504531522401798]","[0.15714452042882812, 0.15551393749492282]","[22, 22]"
3.0,4.5,0.65,3.5,L50,65,6,0.0,22,"[0.3030605007505169, 0.37009869289744063]","[0.172556925711752, 0.17082853840049234]","[22, 22]"
3.0,4.5,0.65,3.5,L50,66,10,1.0,23,"[0.3814677939478896, 0.4751665344105061, 0.37583340938428605]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[21, 22, 22]"
3.0,4.5,0.65,3.5,L50,67,10,0.0,16,"[0.2837595094852358, 0.3504531522401797, 0.4034552748761453]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[15, 16, 16]"
3.0,4.5,0.65,3.5,L50,68,10,1.0,20,"[0.1720995692994408, 0.22368049838204648, 0.30051370196163707]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[15, 19, 19]"
3.0,4.5,0.65,3.5,L50,69,6,1.0,22,"[0.2844947211577837, 0.3470630647457039]","[0.172556925711752, 0.17082853840049234]","[23, 23]"
3.0,4.5,0.65,3.5,L50,70,10,1.0,22,"[0.18094024069145545, 0.24197025035878258, 0.41855289992555095]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[17, 21, 21]"
3.0,4.5,0.65,3.5,L50,71,6,2.0,22,"[0.32729504585925845, 0.4079516245408586]","[0.172556925711752, 0.17082853840049234]","[24, 24]"
3.0,4.5,0.65,3.5,L50,72,6,1.0,13,"[0.33176189526929567, 0.392954483210903]","[0.24537589071508778, 0.24228230294217007]","[14, 14]"
3.0,4.5,0.65,3.5,L50,73,6,0.0,22,"[0.3030605007505169, 0.37009869289744063]","[0.172556925711752, 0.17082853840049234]","[22, 22]"
3.0,4.5,0.65,3.5,L50,74,6,5.0,15,"[0.18094024069145556, 0.24197025035878267]","[0.17255692571175196, 0.17082853840049236]","[20, 20]"
3.0,4.5,0.65,3.5,L50,75,10,1.0,23,"[0.1437161584192287, 0.18410379377460057, 0.3418709312475435]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[18, 22, 22]"
3.0,4.5,0.65,3.5,L50,76,14,1.0,20,"[0.22500934870526007, 0.29238631062321074, 0.26291617238717835, 0.35651339874035676]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818, 0.14495526431009323]","[18, 17, 21, 21]"
3.0,4.5,0.65,3.5,L50,77,10,0.0,23,"[0.1776214528403063, 0.22982377235117843, 0.32830664122160924]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[19, 23, 23]"
3.0,4.5,0.65,3.5,L50,78,14,0.0,19,"[0.31550127904522873, 0.4237263662064199, 0.22736147402531287, 0.2769445015423338]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789]","[16, 15, 19, 19]"
3.0,4.5,0.65,3.5,L50,79,10,0.0,24,"[0.3317618952692956, 0.392954483210903, 0.4389482108268055]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[23, 24, 24]"
3.0,4.5,0.65,3.5,L50,80,10,0.0,20,"[0.24895452179006014, 0.3209804326072218, 0.3719502364977804]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[19, 20, 20]"
3.0,4.5,0.65,3.5,L50,81,6,1.0,18,"[0.2450427610808831, 0.3163528955304681]","[0.14526078844766527, 0.14358691513360786]","[19, 19]"
3.0,4.5,0.65,3.5,L50,82,10,1.0,15,"[0.3030605007505168, 0.37009869289744063, 0.39665408882812114]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[15, 16, 16]"
3.0,4.5,0.65,3.5,L50,83,6,0.0,24,"[0.43271907695124484, 0.5150654740892481]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.65,3.5,L50,84,6,0.0,17,"[0.33864608872893, 0.4430924794604374]","[0.14884999153518863, 0.14720590757510899]","[17, 17]"
3.0,4.5,0.65,3.5,L50,85,6,0.0,19,"[0.2536691408085868, 0.32646826210079233]","[0.14526078844766527, 0.14358691513360786]","[19, 19]"
3.0,4.5,0.65,3.5,L50,86,14,0.0,21,"[0.19795989765107952, 0.2585755611526877, 0.2146917863555676, 0.38636541747840647]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[18, 17, 21, 21]"
3.0,4.5,0.65,3.5,L50,87,6,4.0,14,"[0.1776214528403063, 0.22982377235117843]","[0.19939365029699863, 0.19728727731657006]","[18, 18]"
3.0,4.5,0.65,3.5,L50,88,10,1.0,24,"[0.3149311814481909, 0.38129190431202054, 0.37310684036604214]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[22, 23, 23]"
3.0,4.5,0.65,3.5,L50,89,6,1.0,18,"[0.2450427610808831, 0.3163528955304681]","[0.14526078844766527, 0.14358691513360786]","[19, 19]"
3.0,4.5,0.65,3.5,L50,90,10,1.0,13,"[0.4327190769512448, 0.5150654740892481, 0.369298166439229]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.65,3.5,L50,91,6,1.0,13,"[0.33176189526929567, 0.392954483210903]","[0.24537589071508778, 0.24228230294217007]","[14, 14]"
3.0,4.5,0.65,3.5,L50,92,6,1.0,19,"[0.3205038992355049, 0.4199207326905377]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.65,3.5,L50,93,14,1.0,24,"[0.12386732581443544, 0.15388207677716326, 0.3528363324972396, 0.36571793972242905]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844, 0.23799375966794206]","[18, 22, 23, 23]"
3.0,4.5,0.65,3.5,L50,94,10,0.0,20,"[0.2774025980925641, 0.3824917108013973, 0.3899623103134286]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[16, 20, 20]"
3.0,4.5,0.65,3.5,L50,95,6,0.0,24,"[0.43271907695124484, 0.5150654740892481]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.65,3.5,L50,96,6,1.0,22,"[0.2844947211577837, 0.3470630647457039]","[0.172556925711752, 0.17082853840049234]","[23, 23]"
3.0,4.5,0.65,3.5,L50,97,10,1.0,23,"[0.3814677939478896, 0.4751665344105061, 0.37583340938428605]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[21, 22, 22]"
3.0,4.5,0.65,3.5,L50,98,6,0.0,20,"[0.3386460887289301, 0.44309247946043734]","[0.14884999153518866, 0.14720590757510899]","[20, 20]"
3.0,4.5,0.65,3.5,L50,99,10,1.0,22,"[0.18094024069145545, 0.24197025035878258, 0.41855289992555095]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[17, 21, 21]"
3.0,4.5,0.65,3.5,L50,100,10,1.0,21,"[0.3921843153575763, 0.49250068986857404, 0.3330765937671454]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.65,3.5,L50,101,10,0.0,16,"[0.2837595094852358, 0.3504531522401797, 0.4034552748761453]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[15, 16, 16]"
3.0,4.5,0.65,3.5,L50,102,10,0.0,16,"[0.2837595094852358, 0.3504531522401797, 0.4034552748761453]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[15, 16, 16]"
3.0,4.5,0.65,3.5,L50,103,14,0.0,21,"[0.19795989765107952, 0.2585755611526877, 0.2146917863555676, 0.38636541747840647]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[18, 17, 21, 21]"
3.0,4.5,0.65,3.5,L50,104,10,1.0,15,"[0.3030605007505168, 0.37009869289744063, 0.39665408882812114]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[15, 16, 16]"
3.0,4.5,0.65,3.5,L50,105,10,1.0,20,"[0.1720995692994408, 0.22368049838204648, 0.30051370196163707]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[15, 19, 19]"
3.0,4.5,0.65,3.5,L50,106,10,0.0,18,"[0.32050389923550476, 0.41992073269053765, 0.32047020814760324]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[17, 18, 18]"
3.0,4.5,0.65,3.5,L50,107,10,1.0,15,"[0.3030605007505168, 0.37009869289744063, 0.39665408882812114]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[15, 16, 16]"
3.0,4.5,0.65,3.5,L50,108,6,1.0,23,"[0.3805371301285429, 0.46300660002099236]","[0.19939365029699865, 0.19728727731657003]","[24, 24]"
3.0,4.5,0.65,3.5,L50,109,6,0.0,20,"[0.3386460887289301, 0.44309247946043734]","[0.14884999153518866, 0.14720590757510899]","[20, 20]"
3.0,4.5,0.65,3.5,L50,110,6,4.0,16,"[0.21272004277477852, 0.2851876592443617]","[0.1571445204288281, 0.15551393749492284]","[20, 20]"
3.0,4.5,0.65,3.5,L50,111,14,0.0,22,"[0.206530417593854, 0.26853797905051435, 0.1880257390973598, 0.3124386764478861]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875, 0.16843428039357503]","[19, 18, 22, 22]"
