init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.5,0.2,1.0000000000000004,2.0,L100,7.52,0.0
0.5,0.2,1.0000000000000004,2.5,L0,14.82,0.23
0.5,0.2,1.0000000000000004,2.5,L50,12.34,0.06
0.5,0.2,1.0000000000000004,2.5,L100,10.34,0.01
0.5,0.2,1.0000000000000004,3.0,L0,19.72,0.28
0.5,0.2,1.0000000000000004,3.0,L50,12.48,0.04
0.5,0.2,1.0000000000000004,3.0,L100,11.78,0.05
0.5,0.2,1.0000000000000004,3.5,L0,18.36,0.29
0.5,0.2,1.0000000000000004,3.5,L50,16.32,0.16
0.5,0.2,1.0000000000000004,3.5,L100,18.92,0.17
0.5,0.2,1.0000000000000004,4.0,L0,24.2,0.53
0.5,0.2,1.0000000000000004,4.0,L50,21.22,0.26
0.5,0.2,1.0000000000000004,4.0,L100,18.92,0.2
0.5,0.2,1.0000000000000004,4.5,L0,26.2,0.57
0.5,0.2,1.0000000000000004,4.5,L50,23.26,0.46
0.5,0.2,1.0000000000000004,4.5,L100,20.7,0.22
0.5,0.2,1.0000000000000004,5.0,L0,25.9,0.49
